Id,Genre,Song Name, Spectrogram 
2591,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_10.png
2592,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_11.png
2593,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_12.png
2594,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_13.png
2595,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_14.png
2596,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_15.png
2597,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_16.png
2598,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_17.png
2599,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_18.png
2600,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_19.png
2601,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_2.png
2602,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_20.png
2603,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_21.png
2604,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_22.png
2605,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_23.png
2606,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_24.png
2607,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_25.png
2608,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_26.png
2609,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_27.png
2610,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_28.png
2611,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_29.png
2612,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_3.png
2613,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_30.png
2614,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_31.png
2615,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_32.png
2616,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_33.png
2617,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_4.png
2618,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_5.png
2619,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_6.png
2620,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_7.png
2621,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_8.png
2622,Pop,P!nk - What About Us,Spectrograms/Pop/P!nk - What About Us/P!nk - What About Us_9.png
2623,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_1.png
2624,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_10.png
2625,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_11.png
2626,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_12.png
2627,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_13.png
2628,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_14.png
2629,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_15.png
2630,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_16.png
2631,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_17.png
2632,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_18.png
2633,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_19.png
2634,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_2.png
2635,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_20.png
2636,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_21.png
2637,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_22.png
2638,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_23.png
2639,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_24.png
2640,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_25.png
2641,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_3.png
2642,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_4.png
2643,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_5.png
2644,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_6.png
2645,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_7.png
2646,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_8.png
2647,Pop,P!nk - Whatever You Want,Spectrograms/Pop/P!nk - Whatever You Want/P!nk - Whatever You Want_9.png
2648,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_1.png
2649,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_10.png
2650,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_11.png
2651,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_12.png
2652,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_13.png
2653,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_14.png
2654,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_15.png
2655,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_16.png
2656,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_17.png
2657,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_18.png
2658,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_19.png
2659,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_2.png
2660,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_20.png
2661,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_21.png
2662,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_22.png
2663,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_23.png
2664,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_24.png
2665,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_25.png
2666,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_3.png
2667,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_4.png
2668,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_5.png
2669,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_6.png
2670,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_7.png
2671,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_8.png
2672,Pop,Pink - Try (Lyrics),Spectrograms/Pop/Pink - Try (Lyrics)/Pink - Try (Lyrics)_9.png
2673,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_1.png
2674,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_10.png
2675,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_11.png
2676,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_12.png
2677,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_13.png
2678,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_14.png
2679,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_15.png
2680,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_16.png
2681,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_17.png
2682,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_18.png
2683,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_19.png
2684,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_2.png
2685,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_20.png
2686,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_21.png
2687,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_3.png
2688,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_4.png
2689,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_5.png
2690,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_6.png
2691,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_7.png
2692,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_8.png
2693,Pop,Rhythm-divine-EE,Spectrograms/Pop/Rhythm-divine-EE/Rhythm-divine-EE_9.png
2694,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_1.png
2695,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_10.png
2696,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_11.png
2697,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_12.png
2698,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_13.png
2699,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_14.png
2700,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_15.png
2701,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_16.png
2702,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_17.png
2703,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_18.png
2704,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_19.png
2705,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_2.png
2706,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_20.png
2707,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_21.png
2708,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_22.png
2709,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_23.png
2710,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_24.png
2711,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_3.png
2712,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_4.png
2713,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_5.png
2714,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_6.png
2715,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_7.png
2716,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_8.png
2717,Pop,subemelaradio_EE,Spectrograms/Pop/subemelaradio_EE/subemelaradio_EE_9.png
2718,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_1.png
2719,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_10.png
2720,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_11.png
2721,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_12.png
2722,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_13.png
2723,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_14.png
2724,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_15.png
2725,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_16.png
2726,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_17.png
2727,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_18.png
2728,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_19.png
2729,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_2.png
2730,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_20.png
2731,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_21.png
2732,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_22.png
2733,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_3.png
2734,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_4.png
2735,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_5.png
2736,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_6.png
2737,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_7.png
2738,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_8.png
2739,Pop,Wanna_be_with_you_EE,Spectrograms/Pop/Wanna_be_with_you_EE/Wanna_be_with_you_EE_9.png
2740,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_1.png
2741,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_10.png
2742,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_11.png
2743,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_12.png
2744,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_13.png
2745,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_14.png
2746,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_15.png
2747,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_16.png
2748,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_17.png
2749,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_18.png
2750,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_19.png
2751,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_2.png
2752,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_3.png
2753,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_4.png
2754,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_5.png
2755,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_6.png
2756,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_7.png
2757,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_8.png
2758,Rock,Linkin Park - A Place For My Head lyrics,Spectrograms/Rock/Linkin Park - A Place For My Head lyrics/Linkin Park - A Place For My Head lyrics_9.png
2759,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_1.png
2760,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_10.png
2761,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_11.png
2762,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_12.png
2763,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_13.png
2764,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_14.png
2765,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_15.png
2766,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_16.png
2767,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_17.png
2768,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_2.png
2769,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_3.png
2770,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_4.png
2771,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_5.png
2772,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_6.png
2773,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_7.png
2774,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_8.png
2775,Rock,Linkin Park - Bleed it out,Spectrograms/Rock/Linkin Park - Bleed it out/Linkin Park - Bleed it out_9.png
2776,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_1.png
2777,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_10.png
2778,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_11.png
2779,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_12.png
2780,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_13.png
2781,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_14.png
2782,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_15.png
2783,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_16.png
2784,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_17.png
2785,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_18.png
2786,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_19.png
2787,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_2.png
2788,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_20.png
2789,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_21.png
2790,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_3.png
2791,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_4.png
2792,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_5.png
2793,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_6.png
2794,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_7.png
2795,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_8.png
2796,Rock,Linkin Park - Crawling,Spectrograms/Rock/Linkin Park - Crawling/Linkin Park - Crawling_9.png
2797,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_1.png
2798,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_10.png
2799,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_11.png
2800,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_12.png
2801,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_13.png
2802,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_14.png
2803,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_15.png
2804,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_16.png
2805,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_17.png
2806,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_18.png
2807,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_19.png
2808,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_2.png
2809,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_3.png
2810,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_4.png
2811,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_5.png
2812,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_6.png
2813,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_7.png
2814,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_8.png
2815,Rock,Linkin Park - Papercut,Spectrograms/Rock/Linkin Park - Papercut/Linkin Park - Papercut_9.png
2816,Rock,Linkin Park - Points Of Authority,Spectrograms/Rock/Linkin Park - Points Of Authority/Linkin Park - Points Of Authority_1.png
2817,Rock,Linkin Park - Points Of Authority,Spectrograms/Rock/Linkin Park - Points Of Authority/Linkin Park - Points Of Authority_10.png
2818,Rock,Linkin Park - Points Of Authority,Spectrograms/Rock/Linkin Park - Points Of Authority/Linkin Park - Points Of Authority_11.png
2819,Rock,Linkin Park - Points Of Authority,Spectrograms/Rock/Linkin Park - Points Of Authority/Linkin Park - Points Of Authority_12.png
2820,Rock,Linkin Park - Points Of Authority,Spectrograms/Rock/Linkin Park - Points Of Authority/Linkin Park - Points Of Authority_13.png
2821,Rock,Linkin Park - Points Of Authority,Spectrograms/Rock/Linkin Park - Points Of Authority/Linkin Park - Points Of Authority_14.png
